,Unnamed: 0,id,label,text,tokens,stems,lemmas
1248,240,770539347779158016,N,insumisiones asqueroso esto amiguitos ex diciendo normal me pegase tengo mucha mala leche increíble,"['insumisiones', 'asqueroso', 'esto', 'amiguitos', 'ex', 'diciendo', 'normal', 'me', 'pegase', 'tengo', 'mucha', 'mala', 'leche', 'increíble']","['insumision', 'asquer', 'esto', 'amiguit', 'ex', 'dic', 'normal', 'me', 'peg', 'teng', 'much', 'mal', 'lech', 'increibl']","['insumisionser', 'asqueroso', 'amiguito', 'ex', 'decir', 'normal', 'pegasir', 'tener', 'mucho', 'malo', 'leche', 'increíble']"
1249,241,770565952303951874,NONE,alguien donde puedo intercambiar photocards exo oo,"['alguien', 'donde', 'puedo', 'intercambiar', 'photocards', 'exo', 'oo']","['algui', 'dond', 'pued', 'intercambi', 'photocards', 'exo', 'oo']","['poder', 'intercambiar', 'photocards', 'exo', 'oo']"
1250,242,770564742947696640,N,ahhh todo mundo me manda audios puedo escuchar canciones tranquila,"['ahhh', 'todo', 'mundo', 'me', 'manda', 'audios', 'puedo', 'escuchar', 'canciones', 'tranquila']","['ahhh', 'tod', 'mund', 'me', 'mand', 'audi', 'pued', 'escuch', 'cancion', 'tranquil']","['ahhh', 'todo', 'mundo', 'mandar', 'audio', 'poder', 'escuchar', 'canción', 'tranquilo']"
1251,243,770584408080474112,N,nine stories pequeños modestos podemos abarcar mucho más,"['nine', 'stories', 'pequeños', 'modestos', 'podemos', 'abarcar', 'mucho', 'más']","['nin', 'stori', 'pequeñ', 'modest', 'pod', 'abarc', 'much', 'mas']","['nine', 'stories', 'pequeño', 'modesto', 'poder', 'abarcar', 'mucho', 'más']"
1252,244,770584357983621120,N,gabanfk tengo las  ediciones originales buenono aguanto antiguos,"['gabanfk', 'tengo', 'las', 'ediciones', 'originales', 'buenono', 'aguanto', 'antiguos']","['gabanfk', 'teng', 'las', 'edicion', 'original', 'buenon', 'aguant', 'antigu']","['gabanfk', 'tener', 'el', ' ', 'edición', 'original', 'buenono', 'aguantar', 'antiguo']"
1253,245,770582848885649408,P,hijodebilharzio bonita zona entreno escogieron,"['hijodebilharzio', 'bonita', 'zona', 'entreno', 'escogieron']","['hijodebilharzi', 'bonit', 'zon', 'entren', 'escog']","['hijodebilharzio', 'bonito', 'zona', 'entreno', 'escoger']"
1254,246,770582154040451072,NEU,frigoadri yo tengo verlo tio jaja merece ya hacia tiempo merecia,"['frigoadri', 'yo', 'tengo', 'verlo', 'tio', 'jaja', 'merece', 'ya', 'hacia', 'tiempo', 'merecia']","['frigoadri', 'yo', 'teng', 'verl', 'tio', 'jaj', 'merec', 'ya', 'haci', 'tiemp', 'mereci']","['frigoadri', 'tener', 'ver él', 'tio', 'jaja', 'merecer', 'ya', 'hacia', 'tiempo', 'merecia']"
1255,247,770582014118559744,N,dantedirewolf cuando veía a hermano jugar malas pulgaaas,"['dantedirewolf', 'cuando', 'veía', 'a', 'hermano', 'jugar', 'malas', 'pulgaaas']","['dantedirewolf', 'cuand', 'vei', 'a', 'herman', 'jug', 'mal', 'pulga']","['dantedirewolf', 'cuando', 'ver', 'a', 'hermano', 'jugar', 'mala', 'pulgaaas']"
1256,248,770581249975083008,P,carloslmiranda artículo carlos  va lucas hay dramatizar  me haces llorar,"['carloslmiranda', 'artículo', 'carlos', 'va', 'lucas', 'hay', 'dramatizar', 'me', 'haces', 'llorar']","['carloslmirand', 'articul', 'carl', 'va', 'luc', 'hay', 'dramatiz', 'me', 'hac', 'llor']","['carloslmirando', 'artículo', 'carlos', ' ', 'ir', 'luca', 'haber', 'dramatizar', ' ', 'hacer', 'llorar']"
1257,249,770578350955978752,N,despues todo sigues pendiente sabes autoengañarse is moreee easyy,"['despues', 'todo', 'sigues', 'pendiente', 'sabes', 'autoengañarse', 'is', 'moreee', 'easyy']","['despu', 'tod', 'sig', 'pendient', 'sab', 'autoengañ', 'is', 'moree', 'easyy']","['despues', 'todo', 'seguir', 'pendiente', 'saber', 'autoengañar él', 'is', 'moreee', 'easyy']"
1258,250,770577933660454912,P,universomuje ya acabo hora jajaja estoy expectante a ver si me ha tocado cubreselfem para llevarlo a todos lados puesto,"['universomuje', 'ya', 'acabo', 'hora', 'jajaja', 'estoy', 'expectante', 'a', 'ver', 'si', 'me', 'ha', 'tocado', 'cubreselfem', 'para', 'llevarlo', 'a', 'todos', 'lados', 'puesto']","['universomuj', 'ya', 'acab', 'hor', 'jajaj', 'estoy', 'expect', 'a', 'ver', 'si', 'me', 'ha', 'toc', 'cubreselfem', 'par', 'llev', 'a', 'tod', 'lad', 'puest']","['universomuje', 'ya', 'acabar', 'hora', 'jajaja', 'estar', 'expectante', 'a', 'ver', 'si', 'haber', 'tocar', 'cubreselfem', 'para', 'llevar él', 'a', 'todos', 'lado', 'puesto']"
1259,251,770577763967365120,NONE,alma caritativa me tiene prestar pokemon,"['alma', 'caritativa', 'me', 'tiene', 'prestar', 'pokemon']","['alma', 'carit', 'me', 'tien', 'prest', 'pokemon']","['alma', 'caritativo', 'tener', 'prestar', 'pokemon']"
1260,252,770571007736287232,P,lithospheric mejor cuando pagan nasa al fin al cabo pagamos todos chulada,"['lithospheric', 'mejor', 'cuando', 'pagan', 'nasa', 'al', 'fin', 'al', 'cabo', 'pagamos', 'todos', 'chulada']","['lithospheric', 'mejor', 'cuand', 'pag', 'nas', 'al', 'fin', 'al', 'cab', 'pag', 'tod', 'chul']","['lithospheric', 'mejor', 'cuando', 'pagar', 'nasa', 'al', 'fin', 'al', 'cabo', 'pagar', 'chulado']"
1261,253,770570843382484992,N,rasama  yo puedo cambiar opinión cara más difícil vale pasta,"['rasama', 'yo', 'puedo', 'cambiar', 'opinión', 'cara', 'más', 'difícil', 'vale', 'pasta']","['rasam', 'yo', 'pued', 'cambi', 'opinion', 'car', 'mas', 'dificil', 'val', 'past']","['rasama', ' ', 'poder', 'cambiar', 'opinión', 'caro', 'más', 'difícil', 'valer', 'pasta']"
1262,254,770570765821480961,N,ivapg aunque aquí precisamente ninguno dos da igual qué me haces esto,"['ivapg', 'aunque', 'aquí', 'precisamente', 'ninguno', 'dos', 'da', 'igual', 'qué', 'me', 'haces', 'esto']","['ivapg', 'aunqu', 'aqu', 'precis', 'ningun', 'dos', 'da', 'igual', 'que', 'me', 'hac', 'esto']","['ivapg', 'aunque', 'aquí', 'precisamente', 'dos', 'dar', 'igual', 'hacer']"
1263,255,770569685834293248,P,bertovalen im back aunque esté desaparecida combate me alegro a lot tu graduación dr mucho ánimo mir abrazo grande,"['bertovalen', 'im', 'back', 'aunque', 'esté', 'desaparecida', 'combate', 'me', 'alegro', 'a', 'lot', 'tu', 'graduación', 'dr', 'mucho', 'ánimo', 'mir', 'abrazo', 'grande']","['bertoval', 'im', 'back', 'aunqu', 'este', 'desaparec', 'combat', 'me', 'alegr', 'a', 'lot', 'tu', 'graduacion', 'dr', 'much', 'anim', 'mir', 'abraz', 'grand']","['bertovalir', 'im', 'back', 'aunque', 'estar', 'desaparecido', 'combate', 'alegrar', 'a', 'lot', 'tu', 'graduación', 'dr', 'mucho', 'ánimo', 'mir', 'abrazo', 'grande']"
1264,256,770575339466653696,P,francartagenact burnleyofficial chelseafc bastante bastante ganitas verlo romper premier,"['francartagenact', 'burnleyofficial', 'chelseafc', 'bastante', 'bastante', 'ganitas', 'verlo', 'romper', 'premier']","['francartagenact', 'burnleyofficial', 'chelseafc', 'bastant', 'bastant', 'ganit', 'verl', 'romp', 'premi']","['francartagenact', 'burnleyofficial', 'chelseafc', 'bastante', 'bastante', 'ganita', 'ver él', 'romper', 'premier']"
1265,257,770571712761069568,N,vic phantomhive nah soy pringao lleva aguantándole mucho ya estoy cansado,"['vic', 'phantomhive', 'nah', 'soy', 'pringao', 'lleva', 'aguantándole', 'mucho', 'ya', 'estoy', 'cansado']","['vic', 'phantomhiv', 'nah', 'soy', 'pringa', 'llev', 'aguant', 'much', 'ya', 'estoy', 'cans']","['vic', 'phantomhive', 'nah', 'ser', 'pringao', 'llevar', 'aguantar él', 'mucho', 'ya', 'estar', 'cansado']"
1266,258,770590253937790976,N,goetha ahora abel está resfriado ke tiene estar juntos todo tiempo jajaja curro bien,"['goetha', 'ahora', 'abel', 'está', 'resfriado', 'ke', 'tiene', 'estar', 'juntos', 'todo', 'tiempo', 'jajaja', 'curro', 'bien']","['goeth', 'ahor', 'abel', 'esta', 'resfri', 'ke', 'tien', 'estar', 'junt', 'tod', 'tiemp', 'jajaj', 'curr', 'bien']","['goetho', 'ahora', 'abel', 'estar', 'resfriado', 'ke', 'tener', 'estar', 'junto', 'todo', 'tiempo', 'jajagir', 'bien']"
1267,259,770590136828559360,P,daniacal aún no si jugable tgs demasiado,"['daniacal', 'aún', 'no', 'si', 'jugable', 'tgs', 'demasiado']","['daniacal', 'aun', 'no', 'si', 'jugabl', 'tgs', 'demasi']","['daniacal', 'aún', 'no', 'si', 'jugable', 'tgs', 'demasiado']"
1268,260,770590083753906176,N,está puesta película cómo entrenar a tu dragón autobús pantalla está lejos yo soy topo,"['está', 'puesta', 'película', 'cómo', 'entrenar', 'a', 'tu', 'dragón', 'autobús', 'pantalla', 'está', 'lejos', 'yo', 'soy', 'topo']","['esta', 'puest', 'pelicul', 'com', 'entren', 'a', 'tu', 'dragon', 'autobus', 'pantall', 'esta', 'lej', 'yo', 'soy', 'top']","['estar', 'puesto', 'película', 'entrenar', 'a', 'tu', 'dragón', 'autobús', 'pantalla', 'estar', 'lejos', 'ser', 'topo']"
1269,261,770561721157255168,NEU,dia elche ahora toca benidorm,"['dia', 'elche', 'ahora', 'toca', 'benidorm']","['dia', 'elche', 'ahor', 'toc', 'benidorm']","['dia', 'elche', 'ahora', 'tocar', 'benidorm']"
1270,262,770576044856320000,N,ivapg aunque esto lucha estamos jodidos punto,"['ivapg', 'aunque', 'esto', 'lucha', 'estamos', 'jodidos', 'punto']","['ivapg', 'aunqu', 'esto', 'luch', 'estam', 'jod', 'punt']","['ivapg', 'aunque', 'luchar', 'estar', 'jodido', 'punto']"
1271,263,770503792194453504,P,aquí a semana hará cuatro años vivo barcelona momento me ha nada mal,"['aquí', 'a', 'semana', 'hará', 'cuatro', 'años', 'vivo', 'barcelona', 'momento', 'me', 'ha', 'nada', 'mal']","['aqu', 'a', 'seman', 'har', 'cuatr', 'años', 'viv', 'barcelon', 'moment', 'me', 'ha', 'nad', 'mal']","['aquí', 'a', 'semana', 'hacer', 'cuatro', 'año', 'vivo', 'barcelona', 'momento', 'haber', 'mal']"
1272,264,770603865968353281,P,maquinuelo ivansilvamatias si para ti vaticina al club  o  años son malas palabras vale,"['maquinuelo', 'ivansilvamatias', 'si', 'para', 'ti', 'vaticina', 'al', 'club', 'o', 'años', 'son', 'malas', 'palabras', 'vale']","['maquinuel', 'ivansilvamati', 'si', 'par', 'ti', 'vaticin', 'al', 'club', 'o', 'años', 'son', 'mal', 'palabr', 'val']","['maquinuelo', 'ivansilvamatia', 'si', 'para', 'vaticinar', 'al', 'club', ' ', 'o', ' ', 'año', 'ser', 'mala', 'palabra', 'valer']"
1273,265,770603624028336129,NONE,nachobartolome hecho nintendo magic fue principal fuente información para mis especiales biográficos iwata,"['nachobartolome', 'hecho', 'nintendo', 'magic', 'fue', 'principal', 'fuente', 'información', 'para', 'mis', 'especiales', 'biográficos', 'iwata']","['nachobartolom', 'hech', 'nintend', 'magic', 'fue', 'principal', 'fuent', 'inform', 'par', 'mis', 'especial', 'biograf', 'iwat']","['nachobartolome', 'hecho', 'nintendo', 'magic', 'ser', 'principal', 'fuente', 'información', 'para', 'mi', 'especial', 'biográfico', 'iwata']"
1274,266,770599961511596034,N,tio cuando dawn dispara a beth daryl dispara a ella inmediatamente pone a llorar,"['tio', 'cuando', 'dawn', 'dispara', 'a', 'beth', 'daryl', 'dispara', 'a', 'ella', 'inmediatamente', 'pone', 'a', 'llorar']","['tio', 'cuand', 'dawn', 'disp', 'a', 'beth', 'daryl', 'disp', 'a', 'ella', 'inmediat', 'pon', 'a', 'llor']","['tio', 'cuando', 'dawn', 'disparar', 'a', 'beth', 'daryl', 'disparar', 'a', 'inmediatamente', 'poner', 'a', 'llorar']"
1275,267,770599293711421440,N,prettio cgm bueno algo cuando encima sabes te pasan las cosas todo poco dicho ánimos,"['prettio', 'cgm', 'bueno', 'algo', 'cuando', 'encima', 'sabes', 'te', 'pasan', 'las', 'cosas', 'todo', 'poco', 'dicho', 'ánimos']","['pretti', 'cgm', 'buen', 'algo', 'cuand', 'encim', 'sab', 'te', 'pas', 'las', 'cos', 'tod', 'poc', 'dich', 'anim']","['prettio', 'cgm', 'bueno', 'cuando', 'encima', 'saber', 'pasar', 'el', 'cosa', 'poco', 'dicho', 'ánimo']"
1276,268,770594679255556100,NONE,ha ardido caravana aparcada al lado playa fuego ya sofocado bomberos … httpstcolgbwrygwy,"['ha', 'ardido', 'caravana', 'aparcada', 'al', 'lado', 'playa', 'fuego', 'ya', 'sofocado', 'bomberos', 'httpstcolgbwrygwy']","['ha', 'ardid', 'caravan', 'aparc', 'al', 'lad', 'play', 'fueg', 'ya', 'sofoc', 'bomber', 'httpstcolgbwrygwy']","['haber', 'arder', 'caravana', 'aparcado', 'al', 'lado', 'playa', 'fuego', 'ya', 'sofocado', 'bombero', '…', 'httpstcolgbwrygwy']"
1277,269,770593840533241856,P,perguelofici pero gral acuerd opinión muy interesante tendría q escribir también entrada blog carmenagustin,"['perguelofici', 'pero', 'gral', 'acuerd', 'opinión', 'muy', 'interesante', 'tendría', 'q', 'escribir', 'también', 'entrada', 'blog', 'carmenagustin']","['perguelofici', 'per', 'gral', 'acuerd', 'opinion', 'muy', 'interes', 'tendr', 'q', 'escrib', 'tambien', 'entrad', 'blog', 'carmenagustin']","['perguelofici', 'pero', 'gral', 'acuerd', 'opinión', 'mucho', 'interesante', 'tener', 'q', 'escribir', 'también', 'entrado', 'blog', 'carmenagustin']"
1278,270,770619157935230976,NONE,mvga hay cosas del hilo las discrepo como me sigues hace poco te aviso yo hago rt a interesante coincida o,"['mvga', 'hay', 'cosas', 'del', 'hilo', 'las', 'discrepo', 'como', 'me', 'sigues', 'hace', 'poco', 'te', 'aviso', 'yo', 'hago', 'rt', 'a', 'interesante', 'coincida', 'o']","['mvga', 'hay', 'cos', 'del', 'hil', 'las', 'discrep', 'com', 'me', 'sig', 'hac', 'poc', 'te', 'avis', 'yo', 'hag', 'rt', 'a', 'interes', 'coinc', 'o']","['mvga', 'haber', 'cosa', 'del', 'hilo', 'discrepar', 'como', 'seguir', 'hacer', 'poco', 'avisar', 'hacer', 'rt', 'a', 'interesante', 'coincido', 'o']"
1279,271,770618684876259328,NEU,joseplluismunoz congreso es willyveleta gerardotc está camino friéndose bajo sol sevillano,"['joseplluismunoz', 'congreso', 'es', 'willyveleta', 'gerardotc', 'está', 'camino', 'friéndose', 'bajo', 'sol', 'sevillano']","['joseplluismunoz', 'congres', 'es', 'willyvelet', 'gerardotc', 'esta', 'camin', 'friendos', 'baj', 'sol', 'sevillan']","['joseplluismunoz', 'congreso', 'ser', 'willyveleta', 'gerardotc', 'estar', 'camino', 'friéndose', 'bajo', 'sol', 'sevillano']"
1280,272,770617338307579905,P,otonashi saya general voy mal motivación al revés me sobra motivación y ego,"['otonashi', 'saya', 'general', 'voy', 'mal', 'motivación', 'al', 'revés', 'me', 'sobra', 'motivación', 'y', 'ego']","['otonashi', 'say', 'general', 'voy', 'mal', 'motiv', 'al', 'reves', 'me', 'sobr', 'motiv', 'y', 'ego']","['otonashi', 'saya', 'general', 'ir', 'mal', 'motivación', 'al', 'revés', 'sobrar', 'motivación', 'y', 'ego']"
1281,273,770617284587098112,P,ia nav lostrending dcodefest leonbenaventetw ten seguro si queda libre cuento contigo,"['ia', 'nav', 'lostrending', 'dcodefest', 'leonbenaventetw', 'ten', 'seguro', 'si', 'queda', 'libre', 'cuento', 'contigo']","['ia', 'nav', 'lostrending', 'dcodefest', 'leonbenaventetw', 'ten', 'segur', 'si', 'qued', 'libr', 'cuent', 'contig']","['ia', 'nav', 'lostrending', 'dcodefest', 'leonbenaventetw', 'ten', 'seguro', 'si', 'quedar', 'libre', 'cuento', 'contigo']"
1282,274,770617213887746048,NONE,otonashi saya ja ja imagino cada uno forma distinta yo me compro gadgets o veo peli como interstellar,"['otonashi', 'saya', 'ja', 'ja', 'imagino', 'cada', 'uno', 'forma', 'distinta', 'yo', 'me', 'compro', 'gadgets', 'o', 'veo', 'peli', 'como', 'interstellar']","['otonashi', 'say', 'ja', 'ja', 'imagin', 'cad', 'uno', 'form', 'distint', 'yo', 'me', 'compr', 'gadgets', 'o', 'veo', 'peli', 'com', 'interstell']","['otonashi', 'saya', 'ja', 'ja', 'imaginar', 'cada', 'forma', 'distinto', 'compro', 'gadget', 'o', 'ver', 'peli', 'como', 'interstellar']"
1283,275,770616744192929792,P,última partida jugada sona support razones para jugar sona httpstcorgmmeafis,"['última', 'partida', 'jugada', 'sona', 'support', 'razones', 'para', 'jugar', 'sona', 'httpstcorgmmeafis']","['ultim', 'part', 'jug', 'son', 'support', 'razon', 'par', 'jug', 'son', 'httpstcorgmmeafis']","['último', 'partida', 'jugado', 'sona', 'support', 'razón', 'para', 'jugar', 'sona', 'httpstcorgmmeafis']"
1284,276,770616202993496065,N,me estoy cansando a rt a esto d rt o suspendes pa suspender fijo,"['me', 'estoy', 'cansando', 'a', 'rt', 'a', 'esto', 'd', 'rt', 'o', 'suspendes', 'pa', 'suspender', 'fijo']","['me', 'estoy', 'cans', 'a', 'rt', 'a', 'esto', 'd', 'rt', 'o', 'suspend', 'pa', 'suspend', 'fij']","['estar', 'cansar', 'a', 'rt', 'a', 'd', 'rt', 'o', 'suspendes', 'pa', 'suspender', 'fijo']"
1285,277,770605388290985984,NEU,madre me deja ponerme rubia pelo morado,"['madre', 'me', 'deja', 'ponerme', 'rubia', 'pelo', 'morado']","['madr', 'me', 'dej', 'pon', 'rubi', 'pel', 'mor']","['madre', 'dejar', 'poner yo', 'rubio', 'pelo', 'morado']"
1286,278,770605337237975041,NEU,parte necesito cena del sábado volver a estar todos juntos otro lado pienso nos vamos a separar,"['parte', 'necesito', 'cena', 'del', 'sábado', 'volver', 'a', 'estar', 'todos', 'juntos', 'otro', 'lado', 'pienso', 'nos', 'vamos', 'a', 'separar']","['part', 'necesit', 'cen', 'del', 'sab', 'volv', 'a', 'estar', 'tod', 'junt', 'otro', 'lad', 'piens', 'nos', 'vam', 'a', 'separ']","['parte', 'necesitar', 'cena', 'del', 'sábado', 'volver', 'a', 'estar', 'junto', 'otro', 'lado', 'pensar', 'ir', 'a', 'separar']"
1287,279,770604489753624576,N,he hecho puré verduras vida parece pota mal,"['he', 'hecho', 'puré', 'verduras', 'vida', 'parece', 'pota', 'mal']","['he', 'hech', 'pur', 'verdur', 'vid', 'parec', 'pot', 'mal']","['haber', 'hacer', 'puré', 'verdura', 'vida', 'parecer', 'pota', 'mal']"
1288,280,770431282157330432,N,qué tiene ser pelo tan goals mojado tan mierda despues,"['qué', 'tiene', 'ser', 'pelo', 'tan', 'goals', 'mojado', 'tan', 'mierda', 'despues']","['que', 'tien', 'ser', 'pel', 'tan', 'goals', 'moj', 'tan', 'mierd', 'despu']","['tener', 'ser', 'pelo', 'tanto', 'goals', 'mojado', 'tanto', 'mierda', 'despues']"
1289,281,770428638705684480,NONE,hunterrowland duchate rapido babe tengo sueño,"['hunterrowland', 'duchate', 'rapido', 'babe', 'tengo', 'sueño']","['hunterrowland', 'duchat', 'rap', 'bab', 'teng', 'sueñ']","['hunterrowland', 'duchate', 'rapido', 'babe', 'tener', 'sueño']"
1290,282,770453393714348032,NEU,eso echar menos tu casa son leyendas urbanas,"['eso', 'echar', 'menos', 'tu', 'casa', 'son', 'leyendas', 'urbanas']","['eso', 'echar', 'men', 'tu', 'cas', 'son', 'leyend', 'urban']","['echar', 'menos', 'tu', 'casa', 'ser', 'leyenda', 'urbano']"
1291,283,770466250900340737,N,tengo ganas bronca estoy aburrido proximo tweet abro cajon mierda,"['tengo', 'ganas', 'bronca', 'estoy', 'aburrido', 'proximo', 'tweet', 'abro', 'cajon', 'mierda']","['teng', 'gan', 'bronc', 'estoy', 'aburr', 'proxim', 'tweet', 'abro', 'cajon', 'mierd']","['tener', 'gana', 'bronco', 'estar', 'aburrido', 'proximo', 'tweet', 'abrir', 'cajon', 'mierdar']"
1292,284,770468520736030720,P,ea ya mañana cuando me despierte empieza fiesta ya estare distraido para largo viaje valencia a cadiz,"['ea', 'ya', 'mañana', 'cuando', 'me', 'despierte', 'empieza', 'fiesta', 'ya', 'estare', 'distraido', 'para', 'largo', 'viaje', 'valencia', 'a', 'cadiz']","['ea', 'ya', 'mañan', 'cuand', 'me', 'despiert', 'empiez', 'fiest', 'ya', 'estar', 'distr', 'par', 'larg', 'viaj', 'valenci', 'a', 'cadiz']","['ea', 'ya', 'mañana', 'cuando', 'despertar', 'empezar', 'fiesta', 'ya', 'estare', 'distraido', 'para', 'largo', 'viaje', 'valencia', 'a', 'cadiz']"
1293,285,770534479072993280,NEU,lucyhale las chicas fuertes guapas han luchar contra oscuridad del mundo hay mucha,"['lucyhale', 'las', 'chicas', 'fuertes', 'guapas', 'han', 'luchar', 'contra', 'oscuridad', 'del', 'mundo', 'hay', 'mucha']","['lucyhal', 'las', 'chic', 'fuert', 'guap', 'han', 'luch', 'contr', 'oscur', 'del', 'mund', 'hay', 'much']","['lucyhalir', 'el', 'chica', 'fuerte', 'guapa', 'haber', 'luchar', 'contra', 'oscuridad', 'del', 'mundo', 'haber', 'mucho']"
1294,286,770532537269678084,NEU,carlos galindol fsanabrialuis jluis porta cartoblasto jjonline uby las pequeñas diferencias enfrentan las dos españas,"['carlos', 'galindol', 'fsanabrialuis', 'jluis', 'porta', 'cartoblasto', 'jjonline', 'uby', 'las', 'pequeñas', 'diferencias', 'enfrentan', 'las', 'dos', 'españas']","['carl', 'galindol', 'fsanabrialuis', 'jluis', 'port', 'cartoblast', 'jjonlin', 'uby', 'las', 'pequeñ', 'diferent', 'enfrent', 'las', 'dos', 'españ']","['carlos', 'galindol', 'fsanabrialuis', 'jluis', 'portar', 'cartoblasto', 'jjonline', 'uby', 'el', 'pequeño', 'diferencia', 'enfrentar', 'el', 'dos', 'españas']"
1295,287,770607143158444032,P,jorgeufano ¡muchas gracias respuesta cosa aquí estamos para necesites ¡saludos,"['jorgeufano', 'muchas', 'gracias', 'respuesta', 'cosa', 'aquí', 'estamos', 'para', 'necesites', 'saludos']","['jorgeufan', 'much', 'graci', 'respuest', 'cos', 'aqu', 'estam', 'par', 'necesit', 'salud']","['jorgeufano', '¡', 'mucho', 'gracia', 'respuesta', 'cosa', 'aquí', 'estar', 'para', 'necesit', '¡', 'saludo']"
